seconds,t_motor,t_ambient,t_predicted,residual
2279.01,26.041,23.937,31.22,-5.091
2283.1,26.041,23.937,31.22,-5.098
2287.2,26.04,23.937,31.23,-5.104
2291.29,26.04,23.937,31.24,-5.111
2295.39,26.04,23.937,31.24,-5.118
2299.49,26.04,24.0,31.25,-5.188
2303.58,26.04,23.937,31.26,-5.132
2307.68,26.04,23.937,31.26,-5.202
2311.77,26.039,23.937,31.27,-5.145
2315.87,26.039,23.937,31.28,-5.215
2319.97,26.039,23.937,31.28,-5.159
2324.06,26.039,23.937,31.29,-5.166
2328.16,26.039,23.937,31.3,-5.235
2332.25,26.039,23.937,31.3,-5.242
2336.35,26.039,23.937,31.31,-5.248
2340.45,26.039,23.937,31.32,-5.255
2344.54,26.039,23.937,31.32,-5.262
2348.64,26.039,23.937,31.33,-5.268
2352.73,26.039,23.937,31.34,-5.275
2356.83,26.039,23.937,31.34,-5.281
2360.93,26.039,23.937,31.35,-5.288
2365.02,26.039,23.937,31.36,-5.294
2369.12,26.04,23.937,31.36,-5.301
2373.21,26.04,23.937,31.37,-5.307
2377.31,26.04,23.937,31.38,-5.314
2381.41,26.04,23.937,31.38,-5.32
2385.5,26.04,23.937,31.39,-5.327
2389.6,26.041,23.937,31.39,-5.333
2393.69,26.041,23.937,31.4,-5.339
2397.79,26.041,23.937,31.41,-5.346
2401.89,26.041,23.937,31.41,-5.352
2405.98,26.041,23.875,31.42,-5.358
2410.08,26.042,23.937,31.43,-5.364
2414.17,26.042,23.937,31.43,-5.371
2418.27,26.042,23.937,31.44,-5.377
2422.37,26.042,23.875,31.45,-5.383
2426.46,26.043,23.875,31.45,-5.389
2430.56,26.043,23.875,31.46,-5.457
2434.65,26.043,23.875,31.46,-5.401
2438.75,26.043,23.875,31.47,-5.407
2442.85,26.044,23.875,31.48,-5.475
2446.94,26.044,23.875,31.48,-5.419
2451.04,26.044,23.875,31.49,-5.425
2455.13,26.045,23.875,31.49,-5.493
2459.23,26.045,23.875,31.5,-5.499
2463.33,26.045,23.875,31.5,-5.505
2467.42,26.046,23.875,31.51,-5.511
2471.52,26.046,23.875,31.52,-5.454
2475.61,26.046,23.875,31.52,-5.522
2479.71,26.047,23.875,31.53,-5.528
2483.81,26.047,23.875,31.53,-5.534
2487.9,26.048,23.812,31.54,-5.54
2492.0,26.048,23.875,31.55,-5.545
2496.09,26.048,23.875,31.55,-5.551
2500.19,26.049,23.875,31.56,-5.557
2504.29,26.049,23.812,31.56,-5.562
2508.38,26.05,23.812,31.57,-5.568
2512.48,26.05,23.812,31.57,-5.573
2516.57,26.051,23.875,31.58,-5.579
2520.67,26.052,23.875,31.58,-5.585
2524.77,26.052,23.812,31.59,-5.653
2528.86,26.053,23.812,31.6,-5.659
2532.96,26.053,23.812,31.6,-5.664
2537.05,26.054,23.875,31.61,-5.67
2541.15,26.054,23.812,31.61,-5.675
2545.25,26.055,23.875,31.62,-5.681
2549.34,26.055,23.875,31.62,-5.686
2553.44,26.056,23.812,31.63,-5.692
2557.53,26.057,23.812,31.63,-5.697
2561.63,26.057,23.812,31.64,-5.702
2565.73,26.058,23.812,31.64,-5.707
2569.82,26.059,23.812,31.65,-5.713
2573.92,26.059,23.812,31.66,-5.718
2578.01,26.06,23.812,31.66,-5.723
2582.11,26.06,23.812,31.67,-5.729
2586.21,26.061,23.812,31.67,-5.734
2590.3,26.062,23.812,31.68,-5.739
2594.4,26.062,23.812,31.68,-5.744
2598.49,26.063,23.812,31.69,-5.749
2602.59,26.064,23.812,31.69,-5.755
2606.69,26.065,23.812,31.7,-5.76
2610.78,26.065,23.812,31.7,-5.765
2614.88,26.066,23.812,31.71,-5.77
2618.97,26.066,23.75,31.71,-5.775
2623.07,26.066,23.812,31.72,-5.78
2627.17,26.066,23.812,31.72,-5.847
2631.26,26.066,23.812,31.73,-5.852
2635.36,26.066,23.812,31.73,-5.795
2639.45,26.067,23.812,31.74,-5.8
2643.55,26.067,23.75,31.74,-5.867
2647.65,26.067,23.75,31.75,-5.81
2651.74,26.067,23.75,31.75,-5.877
2655.84,26.067,23.812,31.76,-5.882
2659.93,26.067,23.812,31.76,-5.887
2664.03,26.068,23.75,31.77,-5.891
2668.13,26.068,23.75,31.77,-5.896
2672.22,26.068,23.75,31.78,-5.901
2676.32,26.068,23.75,31.78,-5.906
2680.41,26.068,23.75,31.79,-5.91
2684.51,26.069,23.687,31.79,-5.915
2688.61,26.069,23.75,31.79,-5.92
2692.7,26.069,23.75,31.8,-5.924
2696.8,26.07,23.75,31.8,-5.929
2700.89,26.07,23.75,31.81,-5.934
2704.99,26.07,23.75,31.81,-5.938
2709.09,26.07,23.75,31.82,-5.943
2713.18,26.071,23.75,31.82,-5.948
2717.28,26.071,23.75,31.83,-5.952
2721.37,26.071,23.75,31.83,-5.957
2725.47,26.072,23.687,31.84,-5.961
2729.57,26.072,23.687,31.84,-5.965
2733.66,26.072,23.75,31.85,-6.033
2737.76,26.073,23.687,31.85,-5.974
2741.85,26.073,23.687,31.85,-5.979
2745.95,26.074,23.687,31.86,-5.983
2750.05,26.074,23.687,31.86,-5.987
2754.14,26.074,23.687,31.87,-6.055
2758.24,26.075,23.625,31.87,-6.059
2762.33,26.075,23.687,31.88,-6.063
2766.43,26.076,23.687,31.88,-6.004
2770.53,26.076,23.687,31.88,-6.009
2774.62,26.077,23.687,31.89,-6.076
2778.72,26.077,23.687,31.89,-6.08
2782.81,26.078,23.687,31.9,-6.084
2786.91,26.078,23.687,31.9,-6.025
2791.01,26.079,23.687,31.9,-6.093
2795.1,26.079,23.687,31.91,-6.097
2799.2,26.08,23.687,31.91,-6.101
2803.29,26.081,23.687,31.92,-6.105
2807.39,26.081,23.687,31.92,-6.109
2811.49,26.082,23.687,31.93,-6.113
2815.58,26.082,23.687,31.93,-6.118
2819.68,26.083,23.687,31.93,-6.122
2823.77,26.084,23.687,31.94,-6.126
2827.87,26.084,23.687,31.94,-6.13
2831.97,26.085,23.687,31.95,-6.134
2836.06,26.086,23.687,31.95,-6.138
2840.16,26.086,23.625,31.95,-6.142
2844.25,26.087,23.625,31.96,-6.146
2848.35,26.088,23.687,31.96,-6.15
2852.45,26.088,23.625,31.97,-6.154
2856.54,26.089,23.625,31.97,-6.157
2860.64,26.09,23.625,31.97,-6.161
2864.73,26.091,23.625,31.98,-6.165
2868.83,26.092,23.625,31.98,-6.169
2872.93,26.092,23.625,31.98,-6.173
2877.02,26.093,23.625,31.99,-6.176
2881.12,26.094,23.625,31.99,-6.242
2885.21,26.095,23.625,32.0,-6.246
2889.31,26.096,23.625,32.0,-6.25
2893.41,26.097,23.625,32.0,-6.253
2897.5,26.097,23.625,32.01,-6.257
2901.6,26.098,23.625,32.01,-6.261
2905.69,26.099,23.625,32.01,-6.265
2909.79,26.1,23.625,32.02,-6.268
2913.89,26.101,23.625,32.02,-6.272
2917.98,26.102,23.625,32.03,-6.276
2922.08,26.103,23.625,32.03,-6.279
2926.17,26.103,23.625,32.03,-6.283
2930.27,26.104,23.625,32.04,-6.286
2934.37,26.105,23.625,32.04,-6.29
2938.46,26.106,23.562,32.04,-6.294
2942.56,26.107,23.625,32.05,-6.297
2946.65,26.108,23.562,32.05,-6.301
2950.75,26.109,23.562,32.05,-6.304
2954.85,26.11,23.562,32.06,-6.307
2958.94,26.11,23.562,32.06,-6.374
2963.04,26.111,23.562,32.06,-6.314
2967.13,26.112,23.562,32.07,-6.317
2971.23,26.113,23.562,32.07,-6.321
2975.33,26.114,23.562,32.07,-6.324
2979.42,26.115,23.562,32.08,-6.328
2983.52,26.116,23.562,32.08,-6.331
2987.61,26.117,23.562,32.08,-6.334
2991.71,26.118,23.562,32.09,-6.337
2995.81,26.118,23.5,32.09,-6.341
2999.9,26.119,23.562,32.09,-6.344
3004.0,26.12,23.562,32.1,-6.347
3008.09,26.121,23.562,32.1,-6.35
3012.19,26.122,23.5,32.1,-6.353
3016.29,26.123,23.5,32.11,-6.357
3020.38,26.124,23.562,32.11,-6.36
3024.48,26.125,23.5,32.11,-6.363
3028.57,26.126,23.5,32.12,-6.366
3032.67,26.127,23.5,32.12,-6.369
3036.77,26.128,23.5,32.12,-6.372
3040.86,26.129,23.5,32.12,-6.313
3044.96,26.13,23.5,32.13,-6.378
3049.05,26.131,23.5,32.13,-6.381
3053.15,26.131,23.5,32.13,-6.384
3057.25,26.132,23.5,32.14,-6.387
3061.34,26.133,23.5,32.14,-6.39
3065.44,26.134,23.5,32.14,-6.393
3069.53,26.135,23.5,32.15,-6.396
3073.63,26.136,23.5,32.15,-6.399
3077.73,26.137,23.5,32.15,-6.402
3081.82,26.138,23.5,32.15,-6.405
3085.92,26.139,23.437,32.16,-6.407
3090.01,26.14,23.437,32.16,-6.41
3094.11,26.141,23.5,32.16,-6.413
3098.21,26.142,23.5,32.17,-6.416
3102.3,26.143,23.437,32.17,-6.419
3106.4,26.144,23.437,32.17,-6.421
3110.49,26.145,23.5,32.17,-6.424
3114.59,26.146,23.437,32.18,-6.427
3118.69,26.147,23.437,32.18,-6.43
3122.78,26.148,23.437,32.18,-6.432
3126.88,26.149,23.5,32.19,-6.435
3130.97,26.15,23.437,32.19,-6.438
3135.07,26.151,23.5,32.19,-6.441
3139.17,26.152,23.437,32.19,-6.443
3143.26,26.153,23.437,32.2,-6.384
3147.36,26.154,23.437,32.2,-6.449
3151.45,26.154,23.437,32.2,-6.451
3155.55,26.155,23.437,32.2,-6.392
3159.65,26.156,23.437,32.21,-6.456
3163.74,26.157,23.437,32.21,-6.397
3167.84,26.158,23.437,32.21,-6.4
3171.93,26.159,23.437,32.21,-6.402
3176.03,26.16,23.437,32.22,-6.405
3180.13,26.161,23.437,32.22,-6.407
3184.22,26.162,23.437,32.22,-6.41
3188.32,26.163,23.437,32.22,-6.412
3192.41,26.164,23.437,32.23,-6.415
3196.51,26.165,23.437,32.23,-6.417
3200.61,26.166,23.437,32.23,-6.42
3204.7,26.167,23.437,32.23,-6.359
3208.8,26.168,23.437,32.24,-6.425
3212.89,26.169,23.437,32.24,-6.364
3216.99,26.17,23.437,32.24,-6.43
3221.09,26.171,23.437,32.24,-6.369
3225.18,26.172,23.437,32.25,-6.372
3229.28,26.173,23.437,32.25,-6.374
3233.37,26.174,23.437,32.25,-6.377
3237.47,26.175,23.437,32.25,-6.379
3241.57,26.176,23.437,32.26,-6.382
3245.66,26.177,23.437,32.26,-6.384
3249.76,26.178,23.437,32.26,-6.387
3253.85,26.179,23.437,32.26,-6.389
3257.95,26.18,23.437,32.27,-6.392
3262.05,26.181,23.437,32.27,-6.394
3266.14,26.182,23.437,32.27,-6.396
3270.24,26.183,23.437,32.27,-6.399
3274.33,26.184,23.437,32.28,-6.339
3278.43,26.185,23.437,32.28,-6.342
3282.53,26.186,23.437,32.28,-6.344
3286.62,26.187,23.437,32.28,-6.408
3290.72,26.188,23.437,32.29,-6.349
3294.81,26.189,23.437,32.29,-6.351
3298.91,26.19,23.437,32.29,-6.353
3303.01,26.19,23.437,32.29,-6.356
3307.1,26.191,23.375,32.29,-6.358
3311.2,26.192,23.437,32.3,-6.297
3315.29,26.193,23.437,32.3,-6.363
3319.39,26.194,23.437,32.3,-6.365
3323.49,26.195,23.437,32.3,-6.304
3327.58,26.196,23.437,32.31,-6.307
3331.68,26.197,23.437,32.31,-6.309
3335.77,26.198,23.437,32.31,-6.311
3339.87,26.199,23.437,32.31,-6.313
3343.97,26.2,23.437,32.32,-6.316
3348.06,26.201,23.437,32.32,-6.318
3352.16,26.202,23.5,32.32,-6.321
3356.25,26.203,23.5,32.32,-6.261
3360.35,26.204,23.5,32.33,-6.263
3364.45,26.205,23.437,32.33,-6.266
3368.54,26.206,23.437,32.33,-6.268
3372.64,26.207,23.5,32.33,-6.27
3376.73,26.208,23.5,32.33,-6.273
3380.83,26.209,23.437,32.34,-6.275
3384.93,26.21,23.5,32.34,-6.277
3389.02,26.211,23.5,32.34,-6.217
3393.12,26.212,23.5,32.34,-6.219
3397.21,26.213,23.5,32.35,-6.221
3401.31,26.214,23.5,32.35,-6.224
3405.41,26.215,23.5,32.35,-6.226
3409.5,26.216,23.437,32.35,-6.228
3413.6,26.217,23.5,32.36,-6.231
3417.69,26.218,23.5,32.36,-6.233
3421.79,26.219,23.5,32.36,-6.235
3425.89,26.22,23.5,32.36,-6.238
3429.98,26.22,23.5,32.37,-6.178
3434.08,26.221,23.5,32.37,-6.242
3438.17,26.222,23.562,32.37,-6.245
3442.27,26.223,23.562,32.37,-6.185
3446.37,26.224,23.5,32.37,-6.25
3450.46,26.225,23.5,32.38,-6.19
3454.56,26.226,23.5,32.38,-6.192
3458.65,26.227,23.5,32.38,-6.195
3462.75,26.228,23.5,32.38,-6.197
3466.85,26.229,23.5,32.39,-6.199
3470.94,26.23,23.5,32.39,-6.201
3475.04,26.231,23.5,32.39,-6.204
3479.13,26.232,23.562,32.39,-6.206
3483.23,26.233,23.5,32.4,-6.208
3487.33,26.234,23.562,32.4,-6.211
3491.42,26.235,23.5,32.4,-6.213
3495.52,26.236,23.562,32.4,-6.152
3499.61,26.236,23.5,32.4,-6.217
3503.71,26.237,23.562,32.41,-6.157
3507.81,26.238,23.5,32.41,-6.159
3511.9,26.239,23.562,32.41,-6.161
3516.0,26.24,23.562,32.41,-6.164
3520.1,26.241,23.562,32.42,-6.104
3524.19,26.242,23.562,32.42,-6.107
3528.29,26.243,23.562,32.42,-6.171
3532.38,26.244,23.562,32.42,-6.111
3536.48,26.245,23.562,32.43,-6.114
3540.57,26.246,23.562,32.43,-6.116
3544.67,26.247,23.562,32.43,-6.118
3548.77,26.248,23.562,32.43,-6.12
3552.86,26.249,23.562,32.43,-6.123
3556.96,26.25,23.625,32.44,-6.125
3561.05,26.251,23.625,32.44,-6.128
3565.15,26.252,23.625,32.44,-6.13
3569.25,26.253,23.625,32.44,-6.133
3573.34,26.254,23.562,32.45,-6.072
3577.44,26.255,23.625,32.45,-6.074
3581.53,26.256,23.625,32.45,-6.077
3585.63,26.257,23.625,32.45,-6.079
3589.73,26.258,23.625,32.46,-6.082
3593.82,26.259,23.625,32.46,-6.084
3597.92,26.26,23.625,32.46,-6.086
3602.01,26.261,23.625,32.46,-6.089
3606.11,26.262,23.625,32.47,-6.091
3610.21,26.263,23.625,32.47,-6.094
3614.3,26.264,23.625,32.47,-6.096
3618.4,26.265,23.625,32.47,-6.036
3622.49,26.266,23.625,32.48,-6.039
3626.59,26.267,23.625,32.48,-6.041
3630.69,26.268,23.625,32.48,-6.043
3634.78,26.269,23.687,32.48,-6.108
3638.88,26.27,23.687,32.49,-6.048
3642.97,26.271,23.687,32.49,-6.051
3647.07,26.272,23.687,32.49,-6.054
3651.17,26.272,23.687,32.49,-6.056
3655.26,26.273,23.687,32.5,-5.995
3659.36,26.275,23.625,32.5,-6.061
3663.45,26.275,23.687,32.5,-6.063
3667.55,26.276,23.687,32.5,-6.066
3671.65,26.277,23.687,32.51,-6.068
3675.74,26.278,23.75,32.51,-6.071
3679.84,26.279,23.75,32.51,-6.073
3683.93,26.28,23.75,32.51,-6.076
3688.03,26.281,23.687,32.52,-6.016
3692.13,26.282,23.75,32.52,-6.018
3696.22,26.283,23.75,32.52,-6.084
3700.32,26.284,23.75,32.52,-6.086
3704.41,26.285,23.75,32.53,-6.026
3708.51,26.286,23.75,32.53,-6.028
3712.61,26.287,23.75,32.53,-5.969
3716.7,26.288,23.75,32.53,-6.034
3720.8,26.289,23.75,32.54,-6.036
3724.89,26.29,23.75,32.54,-5.977
3728.99,26.291,23.75,32.54,-6.041
3733.09,26.292,23.75,32.54,-6.044
3737.18,26.293,23.75,32.55,-5.984
3741.28,26.294,23.812,32.55,-5.987
3745.37,26.295,23.812,32.55,-5.99
3749.47,26.296,23.812,32.55,-5.992
3753.57,26.297,23.812,32.56,-5.995
3757.66,26.298,23.812,32.56,-5.998
3761.76,26.299,23.812,32.56,-6.0
3765.85,26.3,23.812,32.56,-5.94
3769.95,26.301,23.812,32.57,-6.006
3774.05,26.302,23.812,32.57,-6.008
3778.14,26.303,23.812,32.57,-6.011
3782.24,26.304,23.812,32.58,-5.95
3786.33,26.305,23.812,32.58,-5.953
3790.43,26.306,23.812,32.58,-5.956
3794.53,26.307,23.812,32.58,-5.958
3798.62,26.307,23.812,32.59,-5.961
3802.72,26.308,23.812,32.59,-5.963
3806.81,26.309,23.812,32.59,-5.966
3810.91,26.31,23.812,32.59,-5.969
3815.01,26.311,23.812,32.6,-5.971
3819.1,26.312,23.812,32.6,-5.974
3823.2,26.313,23.812,32.6,-5.976
3827.29,26.314,23.812,32.6,-5.979
3831.39,26.315,23.875,32.61,-5.92
3835.49,26.316,23.875,32.61,-5.922
3839.58,26.317,23.875,32.61,-5.925
3843.68,26.318,23.875,32.61,-5.928
3847.77,26.319,23.875,32.62,-5.93
3851.87,26.32,23.875,32.62,-5.933
3855.97,26.321,23.875,32.62,-5.936
3860.06,26.322,23.875,32.63,-5.938
3864.16,26.322,23.875,32.63,-5.941
3868.25,26.323,23.875,32.63,-5.944
3872.35,26.324,23.875,32.63,-5.946
3876.45,26.325,23.875,32.64,-5.949
3880.54,26.326,23.875,32.64,-5.888
3884.64,26.327,23.875,32.64,-5.891
3888.73,26.328,23.875,32.64,-5.894
3892.83,26.329,23.875,32.65,-5.959
3896.93,26.33,23.875,32.65,-5.899
3901.02,26.33,23.937,32.65,-5.902
3905.12,26.331,23.875,32.65,-5.904
3909.21,26.332,23.875,32.66,-5.907
3913.31,26.333,23.875,32.66,-5.909
3917.41,26.334,23.937,32.66,-5.912
3921.5,26.335,23.875,32.66,-5.915
3925.6,26.336,23.875,32.67,-5.917
3929.69,26.337,23.875,32.67,-5.92
3933.79,26.338,23.937,32.67,-5.922
3937.89,26.339,23.937,32.68,-5.925
3941.98,26.34,23.937,32.68,-5.928
3946.08,26.341,23.875,32.68,-5.93
3950.17,26.342,23.937,32.68,-5.871
3954.27,26.343,23.937,32.69,-5.936
3958.37,26.344,23.937,32.69,-5.938
3962.46,26.345,23.937,32.69,-5.941
3966.56,26.346,23.937,32.69,-5.943
3970.65,26.347,23.875,32.7,-5.946
3974.75,26.348,23.875,32.7,-5.948
3978.85,26.348,23.937,32.7,-5.951
3982.94,26.349,23.937,32.7,-5.954
3987.04,26.35,23.937,32.71,-5.956
3991.13,26.351,23.937,32.71,-5.959
3995.23,26.352,23.937,32.71,-5.961
3999.33,26.353,23.937,32.71,-5.964
4003.42,26.354,23.937,32.72,-5.967
4007.52,26.355,24.0,32.72,-5.969
4011.61,26.356,23.937,32.72,-5.972
4015.71,26.357,24.0,32.72,-5.975
4019.81,26.358,24.0,32.73,-6.04
4023.9,26.358,23.937,32.73,-5.98
4028.0,26.359,24.0,32.73,-5.983
4032.09,26.36,24.0,32.74,-5.985
4036.19,26.361,24.0,32.74,-6.051
4040.29,26.362,24.0,32.74,-5.991
4044.38,26.363,24.0,32.74,-5.993
4048.48,26.364,24.0,32.75,-6.059
4052.57,26.365,24.0,32.75,-5.999
4056.67,26.365,23.937,32.75,-6.064
4060.77,26.366,23.937,32.75,-6.067
4064.86,26.367,24.0,32.76,-6.006
4068.96,26.368,24.0,32.76,-6.009
4073.05,26.369,23.937,32.76,-6.074
4077.15,26.37,23.937,32.76,-6.014
4081.25,26.371,23.937,32.77,-6.079
4085.34,26.371,23.937,32.77,-6.019
4089.44,26.372,23.937,32.77,-6.084
4093.53,26.373,24.0,32.77,-6.087
4097.63,26.374,24.0,32.78,-6.089
4101.73,26.375,24.0,32.78,-6.092
4105.82,26.376,24.0,32.78,-6.094
4109.92,26.376,24.0,32.78,-6.097
4114.01,26.377,23.937,32.79,-6.099
4118.11,26.378,24.0,32.79,-6.102
4122.21,26.379,24.0,32.79,-6.104
4126.3,26.38,24.0,32.79,-6.107
4130.4,26.381,24.0,32.8,-6.109
4134.49,26.381,24.0,32.8,-6.112
4138.59,26.382,24.0,32.8,-6.114
4142.69,26.383,24.0,32.8,-6.117
4146.78,26.384,24.0,32.81,-6.119
4150.88,26.385,24.0,32.81,-6.122
4154.97,26.385,24.0,32.81,-6.186
4159.07,26.386,24.0,32.81,-6.127
4163.17,26.387,24.0,32.82,-6.129
4167.26,26.388,24.0,32.82,-6.132
4171.36,26.388,24.0,32.82,-6.134
4175.45,26.389,24.0,32.82,-6.199
4179.55,26.39,24.0,32.83,-6.139
4183.65,26.391,23.937,32.83,-6.141
4187.74,26.391,24.0,32.83,-6.144
4191.84,26.392,24.0,32.83,-6.146
4195.93,26.393,24.0,32.84,-6.211
4200.03,26.393,24.0,32.84,-6.151
4204.13,26.394,24.0,32.84,-6.153
4208.22,26.395,24.0,32.84,-6.156
4212.32,26.395,24.0,32.85,-6.22
4216.41,26.396,24.0,32.85,-6.222
4220.51,26.396,24.0,32.85,-6.225
4224.61,26.397,24.0,32.85,-6.227
4228.7,26.398,24.0,32.85,-6.23
4232.8,26.398,24.0,32.86,-6.232
4236.89,26.399,24.0,32.86,-6.234
4240.99,26.399,24.0,32.86,-6.175
4245.09,26.4,23.937,32.86,-6.239
4249.18,26.4,24.0,32.87,-6.241
4253.28,26.401,24.0,32.87,-6.243
4257.37,26.401,24.0,32.87,-6.246
4261.47,26.402,23.937,32.87,-6.248
4265.57,26.402,24.0,32.88,-6.25
4269.66,26.403,23.937,32.88,-6.252
4273.76,26.403,24.0,32.88,-6.254
4277.85,26.403,23.937,32.88,-6.257
4281.95,26.404,23.937,32.88,-6.259
4286.05,26.404,23.937,32.89,-6.324
4290.14,26.405,24.0,32.89,-6.263
4294.24,26.405,24.0,32.89,-6.265
4298.33,26.406,24.0,32.89,-6.268
4302.43,26.406,23.937,32.89,-6.27
4306.53,26.406,23.937,32.9,-6.335
4310.62,26.406,24.0,32.9,-6.274
4314.72,26.407,23.937,32.9,-6.276
4318.81,26.407,23.937,32.9,-6.278
4322.91,26.407,23.937,32.9,-6.28
4327.01,26.408,23.937,32.91,-6.282
4331.1,26.408,23.937,32.91,-6.347
4335.2,26.408,23.937,32.91,-6.349
4339.29,26.408,23.937,32.91,-6.351
4343.39,26.408,23.937,32.92,-6.29
4347.49,26.409,24.0,32.92,-6.355
4351.58,26.409,23.937,32.92,-6.294
4355.68,26.409,23.937,32.92,-6.296
4359.77,26.409,23.937,32.92,-6.298
4363.87,26.409,23.937,32.93,-6.363
4367.97,26.409,23.937,32.93,-6.365
4372.06,26.409,23.937,32.93,-6.367
4376.16,26.409,23.937,32.93,-6.369
4380.25,26.41,23.937,32.93,-6.371
4384.35,26.41,23.937,32.93,-6.373
4388.45,26.409,23.937,32.94,-6.375
4392.54,26.409,23.937,32.94,-6.377
4396.64,26.409,23.937,32.94,-6.379
4400.73,26.409,23.937,32.94,-6.381
4404.83,26.409,23.875,32.94,-6.382
4408.93,26.409,23.937,32.95,-6.384
4413.02,26.409,23.937,32.95,-6.386
4417.12,26.409,23.937,32.95,-6.388
4421.21,26.409,23.937,32.95,-6.452
4425.31,26.409,23.875,32.95,-6.392
4429.41,26.409,23.937,32.96,-6.393
4433.5,26.408,23.937,32.96,-6.395
4437.6,26.408,23.875,32.96,-6.397
4441.69,26.408,23.937,32.96,-6.461
4445.79,26.408,23.875,32.96,-6.463
4449.89,26.408,23.937,32.96,-6.464
4453.98,26.408,23.937,32.97,-6.466
4458.08,26.407,23.875,32.97,-6.468
4462.17,26.407,23.875,32.97,-6.47
4466.27,26.407,23.875,32.97,-6.471
4470.37,26.407,23.875,32.97,-6.473
4474.46,26.406,23.875,32.97,-6.475
4478.56,26.406,23.875,32.98,-6.476
4482.65,26.406,23.875,32.98,-6.478
4486.75,26.405,23.875,32.98,-6.48
4490.85,26.405,23.875,32.98,-6.481
4494.94,26.405,23.875,32.98,-6.483
4499.04,26.404,23.875,32.98,-6.484
4503.13,26.404,23.875,32.99,-6.486
4507.23,26.404,23.875,32.99,-6.488
4511.33,26.403,23.875,32.99,-6.489
4515.42,26.403,23.875,32.99,-6.491
