seconds,t_motor,t_ambient
4032.14,36.06,22.312
4036.23,36.06,22.312
4040.33,36.06,22.312
4044.43,36.06,22.312
4048.52,36.06,22.312
4052.62,36.06,22.312
4056.71,36.06,22.312
4060.81,36.06,22.312
4064.91,36.06,22.312
4069.0,36.06,22.312
4073.1,36.06,22.312
4077.19,36.06,22.312
4081.29,36.06,22.312
4085.39,36.06,22.312
4089.48,36.06,22.312
4093.58,36.06,22.312
4097.67,36.06,22.312
4101.77,36.06,22.312
4105.87,36.06,22.375
4109.96,36.06,22.375
4114.06,36.12,22.312
4118.15,36.12,22.312
4122.25,36.12,22.312
4126.35,36.06,22.375
4130.44,36.06,22.312
4134.54,36.12,22.312
4138.63,36.06,22.375
4142.73,36.12,22.375
4146.83,36.12,22.375
4150.92,36.12,22.375
4155.02,36.12,22.375
4159.11,36.06,22.375
4163.21,36.06,22.375
4167.31,36.06,22.375
4171.4,36.12,22.312
4175.5,36.12,22.375
4179.59,36.06,22.375
4183.69,36.06,22.375
4187.79,36.06,22.375
4191.88,36.12,22.375
4195.98,36.12,22.375
4200.07,36.06,22.375
4204.17,36.12,22.375
4208.27,36.06,22.375
4212.36,36.06,22.375
4216.46,36.06,22.375
4220.55,36.12,22.375
4224.65,36.12,22.375
4228.75,36.12,22.375
4232.84,36.12,22.375
4236.94,36.06,22.375
4241.03,36.06,22.375
4245.13,36.06,22.375
4249.23,36.06,22.375
4253.32,36.06,22.375
4257.42,36.06,22.375
4261.51,36.06,22.375
4265.61,36.12,22.375
4269.71,36.06,22.375
4273.8,36.06,22.375
4277.9,36.06,22.375
4281.99,36.06,22.375
4286.09,36.06,22.375
4290.19,36.06,22.375
4294.28,36.06,22.375
4298.38,36.06,22.375
4302.47,36.06,22.375
4306.57,36.06,22.375
4310.67,36.06,22.375
4314.76,36.06,22.375
4318.86,36.06,22.375
4322.95,36.06,22.375
4327.05,36.06,22.375
4331.15,36.06,22.437
4335.24,36.06,22.437
4339.34,36.06,22.437
4343.43,36.06,22.437
4347.53,36.12,22.437
4351.63,36.06,22.437
4355.72,36.06,22.437
4359.82,36.06,22.437
4363.91,36.06,22.437
4368.01,36.06,22.437
4372.11,36.06,22.437
4376.2,36.06,22.437
4380.3,36.06,22.437
4384.39,36.06,22.437
4388.49,36.06,22.437
4392.59,36.06,22.437
4396.68,36.06,22.437
4400.78,36.06,22.437
4404.87,36.06,22.437
4408.97,36.06,22.437
4413.07,36.06,22.437
4417.16,36.06,22.437
4421.26,36.06,22.437
4425.35,36.06,22.437
4429.45,36.06,22.437
4433.55,36.06,22.437
4437.64,36.06,22.437
4441.74,36.06,22.375
4445.83,36.06,22.375
4449.93,36.06,22.437
4454.03,36.06,22.375
4458.12,36.06,22.437
4462.22,36.06,22.437
4466.31,36.06,22.437
4470.41,36.12,22.437
4474.51,36.12,22.375
4478.6,36.12,22.437
4482.7,36.12,22.437
4486.79,36.06,22.437
4490.89,36.12,22.437
4494.99,36.06,22.437
4499.08,36.12,22.437
4503.18,36.06,22.437
4507.27,36.06,22.437
4511.37,36.06,22.437
4515.47,36.06,22.437
4519.56,36.06,22.437
4523.66,36.06,22.437
4527.75,36.06,22.437
4531.85,36.06,22.437
4535.95,36.06,22.437
4540.04,36.06,22.437
4544.14,36.06,22.437
4548.23,36.06,22.437
4552.33,36.06,22.437
4556.43,36.06,22.437
4560.52,36.06,22.437
4564.62,36.06,22.437
4568.71,36.06,22.437
4572.81,36.06,22.437
4576.91,36.06,22.437
4581.0,36.06,22.437
4585.1,36.06,22.5
4589.19,36.06,22.5
4593.29,36.06,22.5
4597.39,36.06,22.5
4601.48,36.06,22.5
4605.58,36.06,22.5
4609.67,36.06,22.5
4613.77,36.06,22.5
4617.87,36.06,22.5
4621.96,36.06,22.5
4626.06,36.06,22.5
4630.15,36.06,22.5
4634.25,36.06,22.5
4638.35,36.06,22.5
4642.44,36.0,22.5
4646.54,36.06,22.5
4650.63,36.06,22.5
4654.73,36.06,22.5
4658.83,36.06,22.5
4662.92,36.06,22.5
4667.02,36.0,22.5
4671.11,36.06,22.5
4675.21,36.06,22.5
4679.31,36.06,22.562
4683.4,36.06,22.5
4687.5,36.06,22.5
4691.59,36.06,22.5
4695.69,36.06,22.5
4699.79,36.06,22.5
4703.88,36.06,22.5
4707.98,36.06,22.562
4712.07,36.0,22.562
4716.17,36.06,22.562
4720.27,36.0,22.5
4724.36,36.0,22.562
4728.46,36.06,22.5
4732.55,36.0,22.5
4736.65,36.0,22.5
4740.75,36.0,22.5
4744.84,36.06,22.562
4748.94,36.0,22.562
4753.03,36.06,22.5
4757.13,36.06,22.562
4761.23,36.0,22.562
4765.32,36.06,22.562
4769.42,36.06,22.562
4773.51,36.06,22.562
4777.61,36.06,22.5
4781.71,36.0,22.562
4785.8,36.0,22.562
4789.9,36.06,22.5
4793.99,36.0,22.562
4798.09,36.06,22.562
4802.19,36.0,22.562
4806.28,36.0,22.562
4810.38,36.0,22.562
4814.47,36.06,22.562
4818.57,36.0,22.562
4822.67,36.0,22.562
4826.76,36.0,22.562
4830.86,36.0,22.562
4834.95,36.06,22.562
4839.05,36.06,22.562
4843.15,36.0,22.562
4847.24,36.0,22.562
4851.34,36.06,22.562
4855.43,36.0,22.562
4859.53,36.0,22.625
4863.63,36.06,22.562
4867.72,36.06,22.562
4871.82,36.06,22.562
4875.91,36.06,22.562
4880.01,36.06,22.562
4884.11,36.06,22.562
4888.2,36.0,22.562
4892.3,36.06,22.562
4896.39,36.06,22.562
4900.49,36.06,22.562
4904.59,36.0,22.562
4908.68,36.0,22.562
4912.78,36.06,22.562
4916.87,36.06,22.562
4920.97,36.0,22.562
4925.07,36.06,22.625
4929.16,36.06,22.562
4933.26,36.06,22.562
4937.35,36.06,22.562
4941.45,36.06,22.625
4945.55,36.06,22.625
4949.64,36.06,22.625
4953.74,36.0,22.562
4957.83,36.06,22.625
4961.93,36.06,22.562
4966.03,36.06,22.625
4970.12,36.06,22.625
4974.22,36.06,22.625
4978.31,36.06,22.562
4982.41,36.06,22.625
4986.51,36.06,22.625
4990.6,36.06,22.625
4994.7,36.06,22.625
4998.79,36.06,22.625
5002.89,36.06,22.625
5006.99,36.06,22.625
5011.08,36.06,22.625
5015.18,36.12,22.562
5019.27,36.12,22.625
5023.37,36.06,22.625
5027.47,36.06,22.625
5031.56,36.06,22.625
5035.66,36.06,22.625
5039.75,36.12,22.562
5043.85,36.06,22.625
5047.95,36.06,22.625
5052.04,36.12,22.625
5056.14,36.12,22.562
5060.23,36.12,22.625
5064.33,36.12,22.562
5068.43,36.12,22.625
5072.52,36.12,22.625
5076.62,36.12,22.625
5080.71,36.12,22.625
5084.81,36.12,22.625
5088.91,36.12,22.625
5093.0,36.12,22.625
5097.1,36.12,22.625
5101.19,36.12,22.625
5105.29,36.12,22.625
5109.39,36.12,22.625
5113.48,36.12,22.625
5117.58,36.12,22.625
5121.67,36.12,22.625
5125.77,36.12,22.625
5129.87,36.12,22.625
5133.96,36.12,22.625
5138.06,36.12,22.625
5142.15,36.12,22.625
5146.25,36.12,22.625
5150.35,36.12,22.687
5154.44,36.19,22.625
5158.54,36.12,22.625
5162.63,36.12,22.625
5166.73,36.12,22.625
5170.83,36.12,22.625
5174.92,36.12,22.625
5179.02,36.12,22.625
5183.11,36.12,22.625
5187.21,36.12,22.687
5191.31,36.12,22.625
5195.4,36.12,22.625
5199.5,36.12,22.625
5203.59,36.12,22.625
5207.69,36.19,22.687
5211.79,36.12,22.687
5215.88,36.12,22.625
5219.98,36.12,22.625
5224.07,36.12,22.625
5228.17,36.19,22.687
5232.27,36.19,22.625
5236.36,36.12,22.687
5240.46,36.12,22.625
5244.55,36.12,22.625
5248.65,36.19,22.625
5252.75,36.12,22.625
5256.84,36.19,22.625
5260.94,36.12,22.625
5265.03,36.12,22.687
5269.13,36.19,22.625
5273.23,36.12,22.625
5277.32,36.12,22.687
5281.42,36.12,22.687
5285.51,36.19,22.687
5289.61,36.12,22.687
5293.71,36.12,22.625
5297.8,36.12,22.687
5301.9,36.12,22.687
5305.99,36.12,22.687
5310.09,36.12,22.687
5314.19,36.12,22.687
5318.28,36.12,22.687
5322.38,36.12,22.625
5326.47,36.12,22.687
5330.57,36.19,22.687
5334.67,36.12,22.687
5338.76,36.12,22.687
5342.86,36.12,22.687
5346.95,36.19,22.687
5351.05,36.12,22.687
5355.15,36.12,22.687
5359.24,36.12,22.687
5363.34,36.12,22.687
5367.43,36.12,22.687
5371.53,36.12,22.687
5375.63,36.12,22.687
5379.72,36.12,22.687
5383.82,36.12,22.687
5387.91,36.12,22.687
5392.01,36.12,22.687
5396.11,36.12,22.75
5400.2,36.12,22.687
5404.3,36.12,22.687
5408.39,36.12,22.687
5412.49,36.12,22.687
5416.59,36.12,22.687
5420.68,36.12,22.687
5424.78,36.12,22.75
5428.87,36.12,22.687
5432.97,36.12,22.687
5437.07,36.12,22.75
5441.16,36.12,22.687
5445.26,36.12,22.687
5449.35,36.12,22.687
5453.45,36.12,22.687
5457.55,36.12,22.687
5461.64,36.12,22.75
5465.74,36.12,22.687
5469.83,36.12,22.687
5473.93,36.12,22.687
5478.03,36.12,22.687
5482.12,36.12,22.687
5486.22,36.12,22.687
5490.31,36.12,22.687
5494.41,36.12,22.687
5498.51,36.12,22.687
5502.6,36.12,22.687
5506.7,36.12,22.687
5510.79,36.12,22.687
5514.89,36.12,22.687
5518.99,36.12,22.687
5523.08,36.12,22.687
5527.18,36.12,22.687
5531.27,36.12,22.687
5535.37,36.12,22.687
5539.47,36.12,22.75
5543.56,36.06,22.687
5547.66,36.12,22.687
5551.75,36.12,22.687
5555.85,36.12,22.75
5559.95,36.12,22.75
5564.04,36.12,22.75
5568.14,36.06,22.75
5572.23,36.12,22.687
5576.33,36.12,22.75
5580.43,36.06,22.687
5584.52,36.06,22.687
5588.62,36.06,22.687
5592.71,36.12,22.75
5596.81,36.06,22.687
5600.91,36.06,22.687
5605.0,36.06,22.687
5609.1,36.06,22.687
5613.19,36.12,22.75
5617.29,36.06,22.75
5621.39,36.06,22.687
5625.48,36.12,22.75
5629.58,36.12,22.75
5633.67,36.06,22.687
5637.77,36.06,22.687
5641.87,36.12,22.687
5645.96,36.06,22.75
5650.06,36.06,22.687
5654.15,36.06,22.75
5658.25,36.06,22.687
5662.35,36.06,22.687
5666.44,36.06,22.75
5670.54,36.06,22.687
5674.63,36.06,22.75
5678.73,36.06,22.687
5682.83,36.06,22.75
5686.92,36.06,22.687
5691.02,36.06,22.75
5695.11,36.06,22.75
5699.21,36.06,22.75
5703.31,36.06,22.687
5707.4,36.06,22.75
5711.5,36.06,22.75
5715.59,36.06,22.75
5719.69,36.06,22.75
5723.79,36.06,22.75
5727.88,36.06,22.75
5731.98,36.06,22.75
5736.07,36.06,22.75
5740.17,36.06,22.687
5744.27,36.06,22.75
5748.36,36.06,22.75
5752.46,36.06,22.75
5756.55,36.06,22.75
5760.65,36.06,22.75
5764.75,36.06,22.75
5768.84,36.06,22.75
5772.94,36.06,22.75
5777.03,36.06,22.75
5781.13,36.06,22.75
5785.23,36.06,22.75
5789.32,36.06,22.75
5793.42,36.06,22.75
5797.51,36.06,22.75
5801.61,36.06,22.75
5805.71,36.06,22.75
5809.8,36.06,22.75
5813.9,36.06,22.75
5817.99,36.0,22.75
5822.09,36.06,22.75
5826.19,36.06,22.75
5830.28,36.06,22.687
5834.38,36.0,22.75
5838.47,36.06,22.75
5842.57,36.06,22.75
5846.67,36.06,22.75
5850.76,36.06,22.687
5854.86,36.06,22.75
5858.95,36.06,22.75
5863.05,36.06,22.75
5867.15,36.06,22.75
5871.24,36.0,22.75
5875.34,36.06,22.75
5879.43,36.06,22.75
5883.53,36.06,22.75
5887.63,36.06,22.75
5891.72,36.0,22.75
5895.82,36.0,22.75
5899.91,36.06,22.75
5904.01,36.06,22.75
5908.11,36.0,22.75
5912.2,36.0,22.75
5916.3,36.0,22.75
5920.39,36.06,22.75
5924.49,36.06,22.75
5928.59,36.0,22.75
5932.68,36.0,22.75
5936.78,36.0,22.75
5940.87,36.06,22.75
5944.97,36.0,22.75
5949.07,36.0,22.75
5953.16,36.0,22.75
5957.26,36.0,22.75
5961.35,36.0,22.75
5965.45,36.0,22.75
5969.55,36.0,22.75
5973.64,36.0,22.75
5977.74,36.0,22.75
5981.83,36.0,22.75
5985.93,36.0,22.75
5990.03,36.0,22.75
5994.12,36.0,22.75
5998.22,36.0,22.75
6002.31,36.0,22.75
6006.41,36.0,22.687
6010.51,36.0,22.75
6014.6,36.0,22.75
6018.7,36.0,22.75
6022.79,36.0,22.687
6026.89,36.0,22.687
6030.99,36.0,22.687
6035.08,36.0,22.687
6039.18,36.0,22.75
6043.27,36.0,22.75
6047.37,36.0,22.75
6051.47,36.0,22.75
6055.56,36.0,22.75
6059.66,36.0,22.75
6063.75,36.0,22.75
6067.85,36.0,22.687
6071.95,36.0,22.75
6076.04,36.0,22.75
6080.14,36.0,22.687
6084.23,36.0,22.75
6088.33,36.0,22.687
6092.43,36.0,22.75
6096.52,36.0,22.75
6100.62,36.0,22.75
6104.71,35.94,22.75
6108.81,35.94,22.75
6112.91,35.94,22.75
6117.0,35.94,22.687
6121.1,35.94,22.75
6125.19,35.94,22.75
6129.29,35.94,22.75
6133.39,36.0,22.75
6137.48,35.94,22.75
6141.58,35.94,22.75
6145.67,36.0,22.75
6149.77,35.94,22.75
6153.87,36.0,22.75
6157.96,36.0,22.75
6162.06,36.0,22.75
6166.15,36.0,22.75
6170.25,36.0,22.75
6174.35,36.0,22.75
6178.44,36.0,22.75
6182.54,36.0,22.687
6186.63,36.0,22.75
6190.73,36.0,22.75
6194.83,36.0,22.75
6198.92,36.0,22.75
6203.02,36.0,22.75
6207.11,36.0,22.75
6211.21,36.0,22.687
6215.31,36.0,22.75
6219.4,36.0,22.75
6223.5,36.0,22.75
6227.59,36.0,22.75
6231.69,36.06,22.687
6235.79,36.0,22.75
6239.88,36.0,22.75
6243.98,36.0,22.75
6248.07,36.0,22.75
6252.17,36.06,22.75
6256.27,36.06,22.687
6260.36,36.0,22.75
6264.46,36.06,22.75
6268.55,36.0,22.75
6272.65,36.0,22.687
6276.75,36.0,22.75
6280.84,36.06,22.687
6284.94,36.0,22.75
6289.03,36.0,22.75
6293.13,36.06,22.75
6297.23,36.06,22.75
6301.32,36.06,22.687
6305.42,36.06,22.75
6309.51,36.0,22.75
6313.61,36.0,22.687
6317.71,36.06,22.75
6321.8,36.0,22.687
6325.9,36.06,22.75
6329.99,36.06,22.75
6334.09,36.06,22.75
6338.19,36.06,22.75
6342.28,36.06,22.75
6346.38,36.06,22.75
6350.47,36.06,22.75
6354.57,36.06,22.687
6358.67,36.06,22.687
6362.76,36.06,22.687
6366.86,36.06,22.687
6370.95,36.06,22.75
6375.05,36.06,22.75
6379.15,36.06,22.75
6383.24,36.0,22.687
6387.34,36.06,22.687
6391.43,36.0,22.75
6395.53,36.06,22.75
6399.63,36.0,22.687
6403.72,36.0,22.687
6407.82,36.0,22.75
6411.91,36.0,22.75
6416.01,36.0,22.687
6420.11,36.0,22.687
6424.2,36.0,22.687
6428.3,36.0,22.687
6432.39,36.06,22.687
6436.49,36.0,22.687
6440.59,36.06,22.687
6444.71,36.0,22.687
6448.81,36.0,22.687
6452.91,36.0,22.75
6457.0,36.0,22.687
6461.1,36.0,22.75
6465.19,36.0,22.687
6469.29,36.06,22.687
6473.39,36.0,22.687
6477.48,36.06,22.687
6481.58,36.0,22.687
6485.67,36.0,22.687
6489.77,36.0,22.687
6493.87,36.0,22.75
6497.96,36.06,22.75
6502.06,36.06,22.75
6506.15,36.0,22.687
6510.25,36.06,22.75
6514.35,36.0,22.75
6518.44,36.06,22.75
6522.54,36.06,22.687
6526.63,36.06,22.687
6530.73,36.06,22.687
6534.83,36.06,22.75
6538.92,36.06,22.687
6543.02,36.06,22.75
6547.11,36.06,22.75
6551.21,36.06,22.75
6555.31,36.06,22.75
6559.4,36.06,22.75
6563.5,36.06,22.687
6567.59,36.0,22.687
6571.69,36.06,22.75
6575.79,36.06,22.687
6579.88,36.06,22.75
6583.98,36.06,22.687
6588.07,36.06,22.687
6592.17,36.06,22.75
6596.27,36.0,22.75
6600.36,36.06,22.687
6604.46,36.0,22.687
6608.55,36.0,22.687
6612.65,36.0,22.75
6616.75,36.06,22.687
6620.84,36.0,22.687
6624.94,36.0,22.687
6629.03,36.06,22.687
6633.13,36.0,22.687
6637.23,36.0,22.687
6641.32,36.06,22.75
6645.42,36.06,22.687
6649.51,36.0,22.687
6653.63,36.06,22.687
6657.74,36.0,22.687
6661.83,36.0,22.687
6665.93,36.0,22.687
6670.03,36.0,22.687
6674.12,36.0,22.687
6678.22,36.0,22.687
6682.31,36.0,22.687
6686.41,36.0,22.75
6690.51,36.0,22.687
6694.6,35.94,22.687
6698.7,35.94,22.687
6702.79,36.0,22.687
6706.89,36.0,22.687
6710.99,35.94,22.687
6715.08,36.0,22.687
6719.18,36.0,22.687
6723.27,36.0,22.687
6727.37,36.0,22.687
6731.47,36.0,22.687
6735.56,35.94,22.687
6739.66,36.0,22.687
6743.75,35.94,22.687
6747.85,36.0,22.75
6751.95,36.0,22.687
6756.04,36.0,22.687
6760.14,36.0,22.687
6764.23,36.0,22.625
6768.33,36.0,22.625
6772.43,36.0,22.687
6776.52,36.0,22.687
6780.62,36.0,22.687
6784.71,36.06,22.687
6788.81,36.0,22.687
6792.91,36.0,22.687
6797.0,36.06,22.687
6801.1,36.0,22.75
6805.19,36.0,22.687
6809.29,36.0,22.687
6813.39,36.0,22.687
6817.48,36.0,22.687
6821.58,36.0,22.687
6825.69,36.06,22.687
6829.8,36.0,22.687
6833.9,36.06,22.687
6837.99,36.0,22.625
6842.09,36.06,22.687
6846.19,36.0,22.687
6850.28,36.0,22.687
6854.38,36.0,22.687
6858.47,36.06,22.625
6862.57,36.06,22.687
6866.67,36.06,22.687
6870.76,36.06,22.687
6874.86,36.0,22.687
6878.95,36.06,22.687
6883.05,36.06,22.687
6887.15,36.06,22.687
6891.24,36.06,22.687
6895.34,36.06,22.687
6899.43,36.06,22.625
6903.53,36.06,22.687
6907.63,36.06,22.687
6911.72,36.06,22.625
6915.82,36.06,22.687
6919.91,36.06,22.625
6924.01,36.0,22.687
6928.11,36.0,22.625
6932.2,36.0,22.625
6936.3,36.06,22.687
6940.39,36.06,22.687
6944.49,36.0,22.687
6948.59,36.06,22.625
6952.68,36.0,22.625
6956.78,36.0,22.625
6960.87,36.0,22.625
6964.97,36.0,22.687
6969.07,36.0,22.625
6973.16,36.0,22.625
6977.29,36.0,22.687
6981.39,36.0,22.625
6985.48,36.0,22.687
6989.58,36.0,22.687
6993.67,36.0,22.687
6997.77,36.0,22.625
7001.87,36.0,22.687
7005.96,36.0,22.687
7010.06,36.0,22.687
7014.15,36.0,22.625
7018.25,36.0,22.625
7022.35,36.0,22.687
7026.44,36.0,22.625
7030.54,36.0,22.625
7034.63,36.0,22.687
7038.73,36.0,22.687
7042.83,36.0,22.687
7046.92,36.0,22.687
7051.02,36.0,22.687
7055.11,35.94,22.687
7059.21,36.0,22.625
7063.31,35.94,22.687
7067.4,35.94,22.687
7071.5,35.94,22.625
7075.59,35.94,22.625
7079.69,35.94,22.625
7083.79,36.0,22.687
7087.88,36.0,22.625
7091.98,35.94,22.625
7096.07,35.94,22.625
7100.17,35.94,22.687
7104.27,36.0,22.687
7108.36,36.0,22.687
7112.46,36.0,22.625
7116.55,35.94,22.625
7120.65,35.94,22.625
7124.75,35.94,22.625
7128.84,35.94,22.625
7132.94,35.94,22.687
7137.03,35.94,22.625
7141.13,36.0,22.687
7145.23,35.94,22.687
7149.32,36.0,22.625
7153.42,36.0,22.625
7157.51,35.94,22.625
7161.61,35.94,22.625
7165.71,35.94,22.687
7169.8,36.0,22.625
7173.9,36.0,22.625
7177.99,35.94,22.687
7182.09,36.0,22.687
7186.19,35.94,22.625
7190.28,35.94,22.625
7194.38,35.94,22.687
7198.47,35.94,22.625
7202.57,35.94,22.687
7206.67,35.94,22.625
7210.76,35.94,22.625
7214.86,35.94,22.625
7218.95,35.94,22.625
7223.05,35.94,22.625
7227.15,35.94,22.625
7231.24,35.94,22.625
7235.34,35.94,22.625
7239.43,35.94,22.625
7243.53,35.94,22.625
7247.63,35.94,22.687
7251.72,35.94,22.625
7255.82,35.94,22.687
7259.91,36.0,22.625
7264.01,35.94,22.625
7268.11,35.94,22.625
7272.2,36.0,22.687
7276.3,35.94,22.625
7280.39,35.94,22.625
7284.49,35.94,22.625
7288.59,35.94,22.625
7292.68,35.94,22.625
7296.78,35.94,22.625
7300.87,35.94,22.625
7304.97,35.94,22.625
7309.07,35.94,22.625
7313.18,35.94,22.625
7317.29,35.94,22.625
7321.39,35.94,22.625
7325.48,35.94,22.625
7329.58,35.94,22.625
7333.67,35.94,22.625
7337.77,35.94,22.625
7341.87,35.94,22.625
7345.96,35.94,22.625
7350.06,35.94,22.625
7354.15,35.94,22.625
7358.25,35.94,22.625
7362.35,35.94,22.625
7366.44,35.94,22.625
7370.54,35.94,22.625
7374.63,35.94,22.625
7378.73,35.94,22.625
7382.83,35.94,22.625
7386.92,35.94,22.625
7391.02,35.94,22.625
7395.11,35.94,22.625
7399.21,35.94,22.625
7403.31,35.94,22.625
7407.4,35.94,22.625
7411.5,35.88,22.625
7415.59,35.94,22.625
7419.69,35.94,22.625
7423.79,35.94,22.625
7427.88,35.94,22.625
7431.98,35.88,22.625
7436.07,35.88,22.625
7440.17,35.94,22.625
7444.27,35.94,22.625
7448.36,35.94,22.625
7452.46,35.94,22.625
7456.55,35.94,22.625
7460.65,35.94,22.625
7464.75,35.94,22.625
7468.84,35.94,22.625
7472.94,35.94,22.625
7477.03,35.94,22.625
7481.13,35.94,22.625
7485.23,35.94,22.625
7489.32,35.94,22.625
7493.42,35.94,22.625
7497.51,35.94,22.625
7501.61,35.94,22.625
7505.71,35.94,22.625
7509.8,35.94,22.625
7513.9,35.94,22.625
7517.99,35.94,22.625
7522.09,35.94,22.625
7526.19,35.94,22.625
7530.28,35.94,22.625
7534.38,35.94,22.625
7538.47,35.94,22.625
7542.57,35.94,22.625
7546.67,36.0,22.625
7550.76,35.94,22.625
7554.86,35.94,22.625
7558.95,35.94,22.625
7563.05,35.94,22.625
7567.15,35.94,22.625
7571.24,35.94,22.625
7575.34,35.94,22.625
7579.43,35.94,22.625
7583.53,35.94,22.625
7587.63,35.94,22.625
7591.72,35.94,22.625
7595.82,35.94,22.625
7599.91,35.94,22.625
7604.01,35.94,22.625
7608.11,35.94,22.625
7612.2,35.94,22.625
7616.3,35.94,22.625
7620.39,35.94,22.625
7624.49,35.88,22.625
7628.59,35.88,22.625
7632.68,35.88,22.625
7636.78,35.88,22.625
7640.87,35.88,22.625
7644.97,35.88,22.625
7649.07,35.88,22.625
7653.16,35.88,22.625
7657.26,35.81,22.625
7661.35,35.88,22.625
7665.45,35.88,22.625
7669.55,35.88,22.625
7673.64,35.88,22.625
7677.74,35.88,22.625
7681.83,35.88,22.625
7685.93,35.88,22.625
7690.03,35.88,22.625
7694.12,35.88,22.625
7698.22,35.88,22.625
7702.31,35.88,22.625
7706.41,35.94,22.625
7710.51,35.88,22.625
7714.6,35.88,22.625
7718.7,35.88,22.625
7722.79,35.88,22.625
7726.89,35.88,22.625
7730.99,35.88,22.625
7735.08,35.88,22.625
7739.18,35.88,22.625
7743.27,35.88,22.625
7747.37,35.94,22.625
7751.47,35.88,22.625
7755.56,35.94,22.625
7759.66,35.88,22.562
7763.75,35.94,22.625
7767.85,35.94,22.625
7771.95,35.88,22.625
7776.04,35.94,22.625
7780.14,35.94,22.625
7784.23,35.88,22.625
7788.33,35.88,22.625
7792.43,35.88,22.625
7796.52,35.88,22.562
7800.62,35.88,22.625
7804.71,35.88,22.625
7808.81,35.88,22.625
7812.91,35.88,22.625
7817.0,35.81,22.625
7821.1,35.81,22.625
7825.19,35.81,22.625
7829.29,35.75,22.625
7833.39,35.81,22.625
7837.48,35.75,22.625
7841.58,35.75,22.625
7845.67,35.75,22.625
7849.77,35.81,22.625
7853.87,35.81,22.625
7857.96,35.81,22.625
7862.06,35.81,22.625
7866.15,35.81,22.625
7870.25,35.81,22.625
7874.35,35.81,22.625
7878.44,35.81,22.625
7882.54,35.81,22.625
7886.63,35.88,22.625
7890.73,35.88,22.625
7894.83,35.88,22.625
7898.92,35.88,22.625
7903.02,35.88,22.625
7907.11,35.88,22.625
7911.21,35.88,22.625
7915.31,35.88,22.562
7919.4,35.88,22.625
7923.5,35.88,22.562
7927.59,35.94,22.625
7931.69,35.88,22.625
7935.79,35.88,22.562
7939.88,35.88,22.625
7943.98,35.88,22.625
7948.07,35.88,22.625
7952.19,35.88,22.625
7956.3,35.88,22.625
7960.39,35.88,22.625
7964.49,35.88,22.625
7968.59,35.88,22.625
7972.68,35.88,22.562
7976.78,35.88,22.625
7980.87,35.88,22.625
7984.97,35.88,22.562
7989.06,35.88,22.625
7993.16,35.94,22.625
7997.26,35.94,22.625
